1.3495274, -6.1049004, 17.9191
1.9263859, 6.5185623, -16.509508
-20.16611, -14.377266, -3.9734383
19.726923, -11.489188, -3.1939182
-8.22077, -10.702739, 9.740944
-1.7303181, -19.467896, -5.262065
-2.8054523, -9.450333, -2.6243591
-20.166388, 12.514345, 3.1473904
12.148996, -9.385559, -10.751905
-4.36265, -5.7228127, 4.6039505
8.393799, 19.58341, 4.9819183
-6.1366816, 2.3624878, 14.98649
-10.343364, -8.984834, -2.450035
-3.4069061, -4.901823, 5.600132
0.36743355, 0.50600433, 0.11592865
-2.6249485, 4.174284, -6.2394867
-20.183134, 5.5670776, 1.649025
-9.9223795, -5.0671453, -1.3468761
-15.29905, -15.843933, 0.7888069
-9.73831, -4.7762213, -1.2340736
1.4874401, 1.2681541, -8.666547
19.805796, -8.856979, -2.0808659
5.608326, -19.318108, -4.925762
12.446756, -13.619335, 4.0456276
8.382181, -5.18427, -13.113689
-10.191188, -3.0383568, -0.66347694
-7.576172, 19.340235, 5.105219
-1.156107, 9.786476, 2.7194672
-10.209638, -9.097664, -2.5906582
-11.510038, -19.125153, -5.3029957
-13.2155285, -14.458153, 2.7096615
18.410944, 19.649012, 5.2362003
9.926046, 6.631466, 1.9781799
9.794207, 0.7366257, 0.22797966
-10.203918, -8.688322, -2.5859623
-10.275218, 12.682314, -6.5763445
-10.653879, -12.601976, 6.5445786
19.99315, 19.449442, 5.17873
19.701975, -3.4895859, -0.9062691
-7.09305, -7.5295143, 0.9002857
-12.641758, 19.21087, 5.104414
-5.0934715, 8.682674, -13.38802
2.067936, 0.022003174, -7.8597393
-7.496051, 4.135456, 14.296885
2.7736416, -19.309387, -5.0280037
-0.45682907, -19.069368, -5.3217897
5.3298416, -5.315377, -1.623457
13.257284, -19.538004, -4.934867
-20.113756, 7.5907726, 1.7570915
-2.9478264, -4.255289, 6.341072
18.426989, 17.90619, 2.8005981
20.139917, -18.381037, -4.6057463
2.3473835, -0.22212791, -7.9195356
-5.7543917, -1.9327698, -15.554789
20.012869, 14.131533, 3.5435104
-4.1963234, -5.3118553, 4.3003845
12.419302, 14.154898, -4.3700066
-8.864861, 8.340458, 2.2777119
-15.142831, -12.9783535, -8.85036
-17.172787, -17.661438, -1.623209
2.9244537, 1.6127071, -17.272026
-9.698927, 9.466433, 2.362955
0.00869751, 1.4042282, -5.7653494
-5.1632824, 9.029472, -13.288841
1.1321259, 5.8576374, -18.14598
-10.264237, 9.63773, 2.523632
-16.393158, -19.370422, -5.092888
3.733303, 7.679022, -15.078705
4.227625, 5.440096, -4.3953238
4.2469826, -5.2020016, 4.624733
-4.658819, -6.091955, 3.454996
9.81115, -6.840187, -12.748421
-15.444652, -13.824732, -8.582654
20.047323, -18.097832, -5.039054
-20.21688, -19.191858, -4.914092
-7.1896944, -6.2512407, -4.1817694
3.3623161, -3.069069, -0.9295616
20.153032, 0.5476742, 0.41882706
10.603346, 12.908121, -6.4864826
-8.6683655, 5.0299587, 13.092863
-15.311691, 19.219492, 5.3427906
-17.24181, -17.510263, -2.3301773
18.100794, -16.667994, -6.3262644
19.847853, 10.475685, 2.5948944
-12.747215, 10.15094, 10.579508
-0.66096115, 9.449474, 2.497486
-1.642353, 9.375042, 2.6386814
14.771471, -15.531054, 1.6129704
-3.9563465, -5.5745096, 4.574198
7.2452793, -6.651062, -1.9337406
2.2707825, 2.5533276, 0.71216583
-6.4367075, 9.537132, -11.5421
-8.426737, 7.6789913, 3.9453678
9.297117, -9.208751, -1.4433117
-2.2931004, 4.377201, -6.546089
-19.8096, 0.02111435, 0.24181938
-4.8259506, 3.5325603, 6.281189
-4.025152, 8.255808, -14.064093
20.250658, -6.7696123, -1.6683807
-7.7735043, 10.955814, -9.789223
-5.601001, 5.36549, 1.2839355
-4.783291, 4.9402447, 1.1438808
-11.861204, -13.9097595, 4.7266235
-2.5258465, 4.2689724, -6.379836
-8.662388, -9.739007, -2.7753334
-15.274151, 16.150972, -0.48728943
-8.009568, 9.661907, 2.3220234
-7.559429, -10.352828, 9.869925
0.13257408, 0.30200958, -0.095127106
13.578028, 11.463608, 9.676264
6.7721634, -9.62446, -2.6976604
-6.9462805, -19.50896, -5.2350187
-7.4956503, -7.95774, 0.4832096
-9.813164, -19.328192, -5.3465967
3.7766876, -5.1089506, 4.911028
13.550581, -14.483118, 2.8821335
-17.684464, -19.30181, -5.2846193
4.0046005, 2.4447308, 6.4830856
-20.2189, 3.6917782, 0.72234917
0.33049393, -1.1533031, 4.470888
-0.41083717, -5.432523, 19.281
-18.641651, 19.404406, 5.243038
-12.381437, -19.55272, -4.939748
2.852728, 1.1354771, 7.4212093
-3.1660519, 0.9640331, -17.219074
8.228043, 10.736298, -9.340904
-6.789591, 7.5838757, -1.5191593
8.036821, -4.809513, -13.8657465
11.779295, 19.164919, 5.2038555
-6.8125944, 5.466942, 5.1289062
-17.856903, -17.923689, -2.4256744
-19.879002, -4.626069, -1.5408897
-9.751073, 19.120913, 5.101837
-7.387044, -7.852702, 0.29780006
9.163702, 8.517193, 3.5363178
-3.3832684, -1.077158, 16.878244
-1.1272144, -9.870405, -2.5406685
9.6924, 3.6015549, 1.024086
4.31913, -7.996352, 13.765894
-1.1085606, -19.339718, -5.1871624
11.58861, -19.4847, -5.3813725
-0.7093353, 0.9971123, 0.35801315
2.1472511, 9.680643, 2.8501625
-14.880992, -19.4869, -5.334756
3.0913677, 1.6802864, 7.210369
1.3959122, -1.4531612, -0.61533356
12.962309, 19.500471, 4.98921
-0.2266159, 1.5720425, -6.8763256
16.390688, 19.263746, 4.9755974
-10.083893, 7.595421, 1.7504177
-8.248376, -11.357098, 8.859653
2.6648865, 1.8679371, -17.305683
-5.846793, 9.240524, -11.879333
3.6707458, -8.0935335, 14.692518
-8.000849, 11.063665, -9.757602
-8.987735, 19.296556, 4.8346634
-8.615747, -10.866229, 9.008635
-1.256012, 5.738962, -17.68309
18.745497, 18.549715, 4.048252
-15.244295, 13.547655, 8.204287
-2.3051357, 2.074255, -17.607872
6.090868, 7.0170116, -1.766325
7.758375, 7.9574966, 2.0658207
